"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:24822531",48.897151,-123.409053,"2019-05-05",NA,NA,"Joan Septembre","false","research",186
"Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:24873213",48.896805,-123.40992,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",NA
"Hypogymnia",117988,"Hypogymnia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","","iNat:24873230",48.896883,-123.409745,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",NA
"Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:24874162",48.871847,-123.310778,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",NA
"Usnea",67747,"Usnea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","","iNat:24919768",48.962132,-123.517968,"2019-05-05",NA,NA,"Lena Dietz Chiasson","false","needs_id",5
"Ramalina",48325,"Ramalina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","","iNat:24919770",48.962168,-123.517954,"2019-05-05",NA,NA,"Lena Dietz Chiasson","false","needs_id",5
"Peltigera",54294,"Peltigera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","","iNat:24939560",48.900702,-123.404548,"2019-05-04",NA,NA,"Katie Kushneryk","false","needs_id",5
"Peltigera",54294,"Peltigera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","","iNat:24940927",48.963034,-123.516759,"2019-05-05",NA,NA,"Katie Kushneryk","false","needs_id",5
"Parmelioideae",1094690,"Parmelioideae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","","","iNat:25048290",48.872561,-123.311103,"2019-05-04",NA,NA,"John D Reynolds","false","needs_id",4
"Parmeliaceae",54321,"Parmeliaceae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","","","","","iNat:25476274",48.898724,-123.407404,"2019-05-04",NA,NA,"Aimee Pelletier","false","needs_id",5
"Evernia",123176,"Evernia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","","iNat:25478951",48.867073,-123.375819,"2019-05-04",NA,NA,"Aimee Pelletier","false","needs_id",5
"Parmeliaceae",54321,"Parmeliaceae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","","","","","iNat:25482884",48.863012,-123.327635,"2019-05-05",NA,NA,"Aimee Pelletier","false","needs_id",5
"Hypogymnia",117988,"Hypogymnia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","","iNat:25543617",48.901725,-123.405281,"2019-05-04",NA,NA,"John D Reynolds","false","needs_id",11
"Chrysothrix",117942,"Chrysothrix",NA,"Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","Chrysothricaceae","","","Chrysothrix","","iNat:25543618",48.901325,-123.404403,"2019-05-04",NA,NA,"John D Reynolds","false","needs_id",29
"Usnea",67747,"Usnea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","","iNat:25559601",48.900158,-123.405511,"2019-05-04",NA,NA,"John D Reynolds","false","needs_id",1550
"Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:25595336",48.962578,-123.517472,"2019-05-05",NA,NA,"John D Reynolds","false","research",7
"Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:25595337",48.962417,-123.517242,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",6
"Hypogymnia",117988,"Hypogymnia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","","iNat:25595340",48.962536,-123.517494,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",6
"Parmelia",54735,"Parmelia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","","iNat:25595341",48.962486,-123.517814,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",8
"Protoparmeliopsis muralis",632126,"Protoparmeliopsis muralis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Lecanoraceae","","","Protoparmeliopsis","muralis","iNat:25655351",48.894958,-123.404114,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",32
"Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:25655353",48.895439,-123.405089,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",11
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:25655356",48.896931,-123.406897,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",10
"Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:25655357",48.895447,-123.405114,"2019-05-05",NA,NA,"John D Reynolds","false","research",11
"Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:25657917",48.872844,-123.311456,"2019-05-05",NA,NA,"John D Reynolds","false","research",5
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:25658010",48.866603,-123.329461,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",7
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:25658013",48.866592,-123.329506,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",7
"Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:25912222",48.888494,-123.378507,"2019-05-27",NA,NA,"Andrew Simon","false","research",103
"Peltigerales",48712,"Peltigerales",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","","","","","","iNat:26065526",49.013321,-123.572848,"2019-05-04",NA,NA,"","false","needs_id",4
"Physcia caesia",194681,"Physcia caesia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physcia","caesia","iNat:26065799",49.013321,-123.572848,"2019-05-04",NA,NA,"","false","research",NA
"Tuckermanopsis orbata",813868,"Tuckermanopsis orbata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Tuckermanopsis","orbata","iNat:26066038",49.011243,-123.573728,"2019-05-04",NA,NA,"","false","research",8
"Chrysothrix xanthina",345245,"Chrysothrix xanthina",NA,"Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","Chrysothricaceae","","","Chrysothrix","xanthina","iNat:26655010",48.927782,-123.470926,"2015-11-21",NA,NA,"Andrew Simon","false","research",244
"Chrysothrix xanthina",345245,"Chrysothrix xanthina",NA,"Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","Chrysothricaceae","","","Chrysothrix","xanthina","iNat:26655835",48.897403,-123.33869,"2016-10-19",NA,NA,"Andrew Simon","false","needs_id",42
"Chrysothrix xanthina",345245,"Chrysothrix xanthina",NA,"Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","Chrysothricaceae","","","Chrysothrix","xanthina","iNat:26656490",48.876517,-123.352733,"2016-10-07",NA,NA,"Andrew Simon","false","needs_id",15
"Lepra amara",630835,"Lepra amara",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Pertusariales","","","","Pertusariaceae","","","Lepra","amara","iNat:28440135",48.95271,-123.533557,"2019-07-07",NA,NA,"Andrew Simon","false","needs_id",NA
"Sticta limbata",117888,"Sticta limbata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","limbata","iNat:28440158",48.991317,-123.580048,"2019-07-07",NA,NA,"Andrew Simon","false","research",33
"Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:28440161",48.991368,-123.580258,"2019-07-07",NA,NA,"Andrew Simon","false","needs_id",NA
"Nephroma laevigatum",117847,"Nephroma laevigatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Nephromataceae","","","Nephroma","laevigatum","iNat:28440170",48.991263,-123.579752,"2019-07-07",NA,NA,"Andrew Simon","false","needs_id",NA
"Peltigera",54294,"Peltigera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","","iNat:28604362",49.001719,-123.562417,"2018-12-23",NA,NA,"Caitlin Robinson","false","needs_id",32
"Peltigera",54294,"Peltigera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","","iNat:30736528",48.943396,-123.513715,"2019-08-11",NA,NA,"Caitlin Robinson","false","needs_id",1952
"Cladonia portentosa",119666,"Cladonia portentosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","portentosa","iNat:31255020",48.91003,-123.37455,"2019-08-21",NA,NA,"","false","research",6
"Cladonia pyxidata",123894,"Cladonia pyxidata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","pyxidata","iNat:31255242",48.91003,-123.374743,"2019-08-21",NA,NA,"","false","research",16
"Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","membranacea","iNat:31255273",48.91009,-123.374804,"2019-08-21",NA,NA,"","false","research",16
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:32128777",48.901255,-123.405333,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",10
"Ochrolechia oregonensis",124442,"Ochrolechia oregonensis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Pertusariales","","","","Ochrolechiaceae","","","Ochrolechia","oregonensis","iNat:32128789",48.901209,-123.405343,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",20
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:32128798",48.901371,-123.40502,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",100
"Usnea wasmuthii",233348,"Usnea wasmuthii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","wasmuthii","iNat:33818261",48.867775,-123.338877,"2016-10-23",NA,NA,"Andrew Simon","false","needs_id",104
"Usnea wasmuthii",233348,"Usnea wasmuthii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","wasmuthii","iNat:33818262",48.881454,-123.361158,"2015-10-01",NA,NA,"Andrew Simon","false","needs_id",22
"Usnea flavocardia",127146,"Usnea flavocardia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","flavocardia","iNat:33819226",48.937246,-123.494648,"2015-10-15",NA,NA,"Andrew Simon","false","needs_id",28
"Alectoria sarmentosa",126626,"Alectoria sarmentosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Alectoria","sarmentosa","iNat:35113341",48.899571,-123.407245,"2019-10-28",NA,NA,"Andrew Simon","false","research",65
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:36450529",48.929368,-123.446734,"2019-12-07",NA,NA,"Kevin Toomer","false","needs_id",NA
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:36450936",48.929003,-123.445669,"2019-12-07",NA,NA,"Kevin Toomer","false","needs_id",87
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:36451308",48.929299,-123.446117,"2019-12-07",NA,NA,"Kevin Toomer","false","needs_id",87
"Hypogymnia",117988,"Hypogymnia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","","iNat:38039716",48.862913,-123.354103,"2020-01-27",NA,NA,"","false","needs_id",84
"Parmelioideae",1094690,"Parmelioideae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","","","iNat:38434105",48.946215,-123.47958,"2020-02-08",NA,NA,"","false","needs_id",8
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:38434442",48.946669,-123.479468,"2020-02-08",NA,NA,"","false","needs_id",16
"Lecanoromycetidae",952186,"Lecanoromycetidae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","","","","","","","","","","iNat:38434534",48.946452,-123.478666,"2020-02-08",NA,NA,"","false","needs_id",96
"Usnea",67747,"Usnea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","","iNat:38434706",48.947098,-123.479305,"2020-02-08",NA,NA,"","false","needs_id",96
"Peltigera",54294,"Peltigera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","","iNat:38440571",48.946592,-123.479467,"2020-02-08",NA,NA,"","false","needs_id",5005
"Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:38468438",48.947476,-123.47979,"2020-02-08",NA,NA,"","false","research",16
"Lecanorales",48327,"Lecanorales",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","","","","","","iNat:38468470",48.947571,-123.48071,"2020-02-08",NA,NA,"","false","needs_id",64
"Sphaerophorus tuckermanii",123231,"Sphaerophorus tuckermanii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Sphaerophoraceae","","","Sphaerophorus","tuckermanii","iNat:38468715",48.946661,-123.480962,"2020-02-08",NA,NA,"","false","research",400
"Xanthoparmelia",60724,"Xanthoparmelia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","","iNat:38545353",48.872603,-123.311317,"2020-02-11",NA,NA,"","false","needs_id",32
"Cladonia macilenta",117950,"Cladonia macilenta",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","macilenta","iNat:38545417",48.872185,-123.311,"2020-02-11",NA,NA,"","false","needs_id",24
"Flavopunctelia soredica",220115,"Flavopunctelia soredica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","soredica","iNat:39117285",48.867101,-123.33741,"2016-10-23",NA,NA,"Andrew Simon","false","research",151
"Flavopunctelia flaventior",69436,"Flavopunctelia flaventior",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","flaventior","iNat:39117286",48.867101,-123.33741,"2016-10-23",NA,NA,"Andrew Simon","false","research",151
"Flavopunctelia flaventior",69436,"Flavopunctelia flaventior",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","flaventior","iNat:39117287",48.867101,-123.33741,"2016-10-23",NA,NA,"Andrew Simon","false","research",151
"Punctelia jeckeri",341601,"Punctelia jeckeri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Punctelia","jeckeri","iNat:39118145",48.867281,-123.338539,"2016-10-23",NA,NA,"Andrew Simon","false","research",108
"Punctelia jeckeri",341601,"Punctelia jeckeri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Punctelia","jeckeri","iNat:39118589",48.867112,-123.337338,"2017-03-23",NA,NA,"Andrew Simon","false","research",61
"Flavopunctelia soredica",220115,"Flavopunctelia soredica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","soredica","iNat:39119538",48.867112,-123.342514,"2018-05-24",NA,NA,"Andrew Simon","false","research",NA
"Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:39121350",48.916072,-123.393328,"2018-02-16",NA,NA,"Andrew Simon","false","research",51
"Cladonia wainioi",182567,"Cladonia wainioi",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","wainioi","iNat:39121650",48.916068,-123.393298,"2018-02-16",NA,NA,"Andrew Simon","false","research",90
"Cladonia uncialis",121208,"Cladonia uncialis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","uncialis","iNat:39122073",48.916088,-123.393538,"2018-02-16",NA,NA,"Andrew Simon","false","research",68
"Cladonia cornuta",179035,"Cladonia cornuta",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","cornuta","iNat:39122904",48.901351,-123.362137,"2017-05-13",NA,NA,"Andrew Simon","false","research",179
"Cladonia crispata crispata",240032,"Cladonia crispata crispata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","crispata","iNat:39123247",48.913901,-123.387949,"2015-10-31",NA,NA,"Andrew Simon","false","research",85
"Cladonia chlorophaea",49488,"Cladonia chlorophaea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","chlorophaea","iNat:39123509",48.897384,-123.338677,"2016-10-19",NA,NA,"Andrew Simon","false","research",36
"Cladonia fimbriata",179037,"Cladonia fimbriata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","fimbriata","iNat:39125193",48.983518,-123.556191,"2016-01-24",NA,NA,"Andrew Simon","false","research",51
"Cladonia furcata",54607,"Cladonia furcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","furcata","iNat:39125622",48.863303,-123.362989,"2016-01-28",NA,NA,"Andrew Simon","false","research",92
"Bryoria pseudofuscescens",205673,"Bryoria pseudofuscescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Bryoria","pseudofuscescens","iNat:39126265",48.893163,-123.405796,"2020-02-23",NA,NA,"Andrew Simon","false","research",236
"Collema furfuraceum",117947,"Collema furfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","furfuraceum","iNat:39127127",48.868321,-123.377808,"2017-10-26",NA,NA,"Andrew Simon","false","research",117
"Collema subflaccidum",182552,"Collema subflaccidum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","subflaccidum","iNat:39127129",48.868197,-123.377773,"2017-04-01",NA,NA,"Andrew Simon","false","research",58
"Leptogium pseudofurfuraceum",223476,"Leptogium pseudofurfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Leptogium","pseudofurfuraceum","iNat:39127130",48.864033,-123.365994,"2017-03-30",NA,NA,"Andrew Simon","false","research",90
"Leptogium pseudofurfuraceum",223476,"Leptogium pseudofurfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Leptogium","pseudofurfuraceum","iNat:39127133",48.864159,-123.365964,"2018-01-19",NA,NA,"Andrew Simon","false","research",52
"Xanthoparmelia verruculifera",117849,"Xanthoparmelia verruculifera",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","verruculifera","iNat:39128043",48.883186,-123.325316,"2016-11-14",NA,NA,"Andrew Simon","false","research",65
"Usnea pacificana",233326,"Usnea pacificana",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","pacificana","iNat:39129331",48.948582,-123.502678,"2015-11-21",NA,NA,"Andrew Simon","false","research",122
"Peltigera hymenina",69730,"Peltigera hymenina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","hymenina","iNat:39130368",48.913796,-123.388088,"2017-04-24",NA,NA,"Andrew Simon","false","research",75
"Hypogymnia tubulosa",179720,"Hypogymnia tubulosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","tubulosa","iNat:39195648",48.897362,-123.409896,"2020-02-24",NA,NA,"Lauren Magner","false","research",78
"Ramalina menziesii",49578,"Ramalina menziesii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","menziesii","iNat:39195657",48.897419,-123.409489,"2020-02-24",NA,NA,"Lauren Magner","false","research",85
"Tuckermanopsis chlorophylla",1019557,"Tuckermanopsis chlorophylla",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Tuckermanopsis","chlorophylla","iNat:39195661",48.897362,-123.409896,"2020-02-24",NA,NA,"Lauren Magner","false","research",78
"Peltigera collina",194736,"Peltigera collina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","collina","iNat:40419897",48.871561,-123.311598,"2020-03-21",NA,NA,"Andrew Simon","false","needs_id",21
